id_passenger,recency,frequency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass,Segment
b4f4299b01,88,16,41.099999547004685,2,1,2,212,Loyal Passenger
b4ff0cda9e,93,15,66.59999942779541,3,1,1,311,Almost Lost Passenger
b502d5a8ed,104,2,4.61999988555908,4,4,4,444,Lost Cheap Passenger
b509e3729a,113,1,4.0,4,4,4,444,Lost Cheap Passenger
b51778ebe6,86,11,42.85999965667724,1,2,1,121,Recent Passenger
b51a0f3507,88,24,55.97999954223632,2,1,1,211,Loyal Passenger
b51db88edf,88,5,22.5,2,3,2,232,Other
b52205e2a6,92,3,11.75,3,3,3,333,Other
b5234c08ae,86,2,9.25,1,4,3,143,Recent Passenger
b52ac01cd5,86,14,43.45999908447265,1,1,1,111,Best Passenger
b52fe2a58c,88,4,10.0,2,3,3,233,Other
b5421988fd,89,4,21.60999965667724,2,3,2,232,Other
b543728664,106,2,3.87000000476837,4,4,4,444,Lost Cheap Passenger
b547f864a5,91,1,1.87000000476837,3,4,4,344,Other
b54b3c8633,90,5,16.369999885559082,2,3,3,233,Other
b5517cc084,87,12,43.83999919891356,1,2,1,121,Recent Passenger
b552d9e0b7,86,26,65.81999897956847,1,1,1,111,Best Passenger
b5532baf42,88,7,26.349999427795403,2,2,2,222,Other
b55a5a50d9,91,9,23.85999965667724,3,2,2,322,Other
b5620f485f,86,24,94.80999851226804,1,1,1,111,Best Passenger
b570b64e3f,89,1,3.1199998855590803,2,4,4,244,Other
b57304b47d,93,3,9.35999965667724,3,3,3,333,Other
b57fb560a3,93,9,29.25,3,2,2,322,Other
b58406df99,93,3,8.61999988555908,3,3,3,333,Other
b58ce8f10e,99,1,4.75,4,4,4,444,Lost Cheap Passenger
b58ee9ab59,87,6,15.84999954700469,1,3,3,133,Recent Passenger
b58effab57,87,10,30.97999954223632,1,2,2,122,Recent Passenger
b598b9e157,92,19,72.5799992084503,3,1,1,311,Almost Lost Passenger
b5bac05130,86,29,115.07999897003171,1,1,1,111,Best Passenger
b5c037ac1d,86,37,135.77999782562253,1,1,1,111,Best Passenger
b5c18414e9,89,6,19.25,2,3,3,233,Other
b5cb8b7420,93,7,18.369999885559082,3,2,3,323,Other
b5dc288e70,90,10,29.71999931335448,2,2,2,222,Other
b5e1bede96,90,7,34.239999771118164,2,2,2,222,Other
b5e89dad1f,91,5,18.85999965667724,3,3,3,333,Other
b5e91c3eac,86,3,11.11999988555908,1,3,3,133,Recent Passenger
b5ef6465dd,86,16,49.849999666213975,1,1,1,111,Best Passenger
b5f418a9b2,101,20,60.55999886989592,4,1,1,411,Lost Passenger
b5f43fb063,86,3,19.10999965667724,1,3,3,133,Recent Passenger
b5fc5d511f,91,12,32.349999427795396,3,2,2,322,Other
b6074fb505,102,3,7.87000000476837,4,3,4,434,Other
b60c7bea03,102,3,8.11999988555908,4,3,4,434,Other
b6224f5e3b,92,4,9.73999977111816,3,3,3,333,Other
b624ec8643,99,1,1.75,4,4,4,444,Lost Cheap Passenger
b62893ec48,105,1,5.619999885559079,4,4,4,444,Lost Cheap Passenger
b62f179fb3,92,2,8.75,3,4,3,343,Other
b6311c8709,89,19,37.989999771118164,2,1,2,212,Loyal Passenger
b6318b4fec,92,4,9.73999977111816,3,3,3,333,Other
b6331f1c69,106,3,8.86999988555908,4,3,3,433,Other
b63843dfbb,93,3,5.11999988555908,3,3,4,334,Other
b63c735ba9,93,16,71.47999954223633,3,1,1,311,Almost Lost Passenger
b63d2878a1,102,3,14.98999977111816,4,3,3,433,Other
b64cedf0a2,88,11,38.719999313354485,2,2,2,222,Other
b655c6aa0b,109,1,3.1199998855590803,4,4,4,444,Lost Cheap Passenger
b65f7a6c53,90,6,23.10999965667724,2,3,2,232,Other
b65fefe634,107,3,9.61999988555908,4,3,3,433,Other
b66c1af961,98,2,6.61999988555908,4,4,4,444,Lost Cheap Passenger
b676838674,93,9,36.10999965667724,3,2,2,322,Other
b67ea0ed73,86,17,47.31999874114988,1,1,1,111,Best Passenger
b68b01229c,88,8,20.8499994277954,2,2,2,222,Other
b69d40ccfc,90,3,17.119999885559082,2,3,3,233,Other
b6bb2a8fb8,87,10,27.72999954223632,1,2,2,122,Recent Passenger
b6bcd8c529,87,7,15.73999989032745,1,2,3,123,Recent Passenger
b6bfb42a88,107,3,10.35999977588653,4,3,3,433,Other
b6c9013bd7,88,1,1.75,2,4,4,244,Other
b6d3715af9,113,3,8.23999977111816,4,3,4,434,Other
b6d9f8dbea,110,1,2.36999988555908,4,4,4,444,Lost Cheap Passenger
b6db78ad46,90,22,53.58999919891356,2,1,1,211,Loyal Passenger
b6e74c6647,90,2,5.4899997711181605,2,4,4,244,Other
b6fa92d12d,89,14,24.5,2,1,2,212,Loyal Passenger
b703994723,90,8,29.5999994277954,2,2,2,222,Other
b71011e29f,92,1,1.75,3,4,4,344,Other
b71cc0f49a,91,5,16.72999954223632,3,3,3,333,Other
b71cebf672,90,16,83.08999919891355,2,1,1,211,Loyal Passenger
b72cca08af,86,44,170.63999760150904,1,1,1,111,Best Passenger
b73f380401,88,32,114.52999794483182,2,1,1,211,Loyal Passenger
b743cffd3d,90,35,121.95999920368195,2,1,1,211,Loyal Passenger
b744206701,89,4,13.11999988555908,2,3,3,233,Other
b745f5e347,87,11,45.58999919891357,1,2,1,121,Recent Passenger
b74907f498,87,8,29.349999547004693,1,2,2,122,Recent Passenger
b74d07af0a,98,1,4.25,4,4,4,444,Lost Cheap Passenger
b752f0ae30,115,1,1.75,4,4,4,444,Lost Cheap Passenger
b7572aeb0f,88,5,15.98999977111816,2,3,3,233,Other
b75cc46e9b,115,2,5.36999988555908,4,4,4,444,Lost Cheap Passenger
b761a0604f,113,4,28.11000061035156,4,3,2,432,Other
b7632e53d9,106,3,10.36999988555908,4,3,3,433,Other
b76eb480a2,86,4,8.73999989032745,1,3,3,133,Recent Passenger
b770d7c87f,91,8,42.22999954223632,3,2,2,322,Other
b78a984081,88,21,68.06999886035916,2,1,1,211,Loyal Passenger
b7925361c7,104,1,15.0,4,4,3,443,Other
b796910f34,88,5,16.73999977111816,2,3,3,233,Other
b799b42adf,86,23,57.96999931335448,1,1,1,111,Best Passenger
b7a09681b6,86,5,11.86999988555908,1,3,3,133,Recent Passenger
b7a4d51cb7,86,27,69.43999886512755,1,1,1,111,Best Passenger
b7aab2087f,94,4,13.10999965667724,3,3,3,333,Other
b7c34c6747,86,2,9.12000000476837,1,4,3,143,Recent Passenger
b7cc470598,116,1,4.86999988555908,4,4,4,444,Lost Cheap Passenger
b7cce39e16,92,7,29.979999542236317,3,2,2,322,Other
b7d2b207bf,86,1,2.25,1,4,4,144,Recent Passenger
b7d8240618,93,3,10.36999988555908,3,3,3,333,Other
b7da5ae0fe,91,17,51.8299992084503,3,1,1,311,Almost Lost Passenger
b7dc0413c1,95,5,20.22999954223632,3,3,2,332,Other
b7efded820,86,11,41.58999919891357,1,2,2,122,Recent Passenger
b7f81018bb,90,30,67.43999886512755,2,1,1,211,Loyal Passenger
b7f8aaa9c2,116,1,2.75,4,4,4,444,Lost Cheap Passenger
b7fb6bead2,89,13,52.58999931812287,2,2,1,221,Big Spenders
b7fcf0e4d4,90,21,85.44999885559079,2,1,1,211,Loyal Passenger
b8017e8043,96,1,3.6199998855590803,3,4,4,344,Other
b8024d44e1,89,28,64.66999828815457,2,1,1,211,Loyal Passenger
b817cd0056,86,17,46.2299997806549,1,1,1,111,Best Passenger
b81ba758fe,87,2,7.36999988555908,1,4,4,144,Recent Passenger
b81e7b65ec,87,3,9.369999885559078,1,3,3,133,Recent Passenger
b8246d4f90,86,5,12.11999988555908,1,3,3,133,Recent Passenger
b82691391f,89,7,25.8499994277954,2,2,2,222,Other
b83491ef07,86,38,115.41999852657315,1,1,1,111,Best Passenger
b838c71ccb,102,3,8.0,4,3,4,434,Other
b844f49ef2,86,77,232.58999693393702,1,1,1,111,Best Passenger
b84708f565,98,4,11.48999977111816,4,3,3,433,Other
b86e9f73d1,104,2,18.75,4,4,3,443,Other
b871264b0b,86,36,112.7999984025955,1,1,1,111,Best Passenger
b88f1eca6c,88,11,49.47999954223633,2,2,1,221,Big Spenders
b890423657,94,1,1.87000000476837,3,4,4,344,Other
b89148432a,90,11,39.97999966144562,2,2,2,222,Other
b892c84188,96,2,9.869999885559078,3,4,3,343,Other
b8a3f0aa0d,116,1,2.11999988555908,4,4,4,444,Lost Cheap Passenger
b8aa5e38bf,90,15,52.32999897003173,2,1,1,211,Loyal Passenger
b8aba03622,99,2,4.36999988555908,4,4,4,444,Lost Cheap Passenger
b8b71c3607,93,8,24.98999977111816,3,2,2,322,Other
b8b814c87e,88,9,35.85999965667724,2,2,2,222,Other
b8bb328368,91,4,14.73999977111816,3,3,3,333,Other
b8c04fcfeb,93,1,1.87000000476837,3,4,4,344,Other
b8c654b083,86,22,79.4499988555908,1,1,1,111,Best Passenger
b8c96aee82,88,1,3.25,2,4,4,244,Other
b8c990673e,97,5,15.72999966144561,4,3,3,433,Other
b8cef445b7,89,12,39.97999954223632,2,2,2,222,Other
b8f19b92cc,94,21,76.44999885559079,3,1,1,311,Almost Lost Passenger
b8fbb1873e,86,16,45.83999919891356,1,1,1,111,Best Passenger
b903c3b2aa,87,9,31.22999954223632,1,2,2,122,Recent Passenger
b906eb749d,93,9,21.47999989986419,3,2,2,322,Other
b90d3be14a,90,1,4.25,2,4,4,244,Other
b92ac88122,86,56,135.3599971532821,1,1,1,111,Best Passenger
b93971782a,88,61,240.5199978351593,2,1,1,211,Loyal Passenger
b93e58bc4f,108,1,3.0,4,4,4,444,Lost Cheap Passenger
b942ea7694,88,12,44.719999551773064,2,2,1,221,Big Spenders
b94381ce09,92,7,36.479999542236335,3,2,2,322,Other
b9458e7142,90,8,32.97999954223632,2,2,2,222,Other
b94c98f10c,110,4,14.0,4,3,3,433,Other
b95871cfba,110,4,12.85999965667724,4,3,3,433,Other
b960e702aa,95,1,8.5,3,4,3,343,Other
b9620e7289,88,7,21.469999313354478,2,2,2,222,Other
b962c1b2b6,99,2,8.5,4,4,3,443,Other
b964b30011,96,7,32.47999954223633,3,2,2,322,Other
b96670b79d,109,1,3.5,4,4,4,444,Lost Cheap Passenger
b984fb2388,90,11,43.96999931335449,2,2,1,221,Big Spenders
b987055eb3,86,6,27.869999885559082,1,3,2,132,Recent Passenger
b989b4ffe1,88,7,39.85999965667724,2,2,2,222,Other
b99e509e0d,88,9,22.71999943256377,2,2,2,222,Other
b9a6dd259a,90,10,29.099999427795403,2,2,2,222,Other
b9a76a6d21,86,10,28.60999965667724,1,2,2,122,Recent Passenger
b9b9600f0d,113,3,10.86999988555908,4,3,3,433,Other
b9be14c8a9,94,1,2.5,3,4,4,344,Other
b9c0177598,92,8,34.609999775886536,3,2,2,322,Other
b9c5f68a05,115,1,2.25,4,4,4,444,Lost Cheap Passenger
b9c8b68568,87,18,71.56999874114989,1,1,1,111,Best Passenger
b9d3f9d824,87,27,89.31999886035916,1,1,1,111,Best Passenger
b9e35d671e,88,3,8.86999988555908,2,3,3,233,Other
b9e6aaa014,99,7,23.86999988555908,4,2,2,422,Other
b9ebca54de,96,2,4.98999989032745,3,4,4,344,Other
b9f1d219ea,92,30,95.5199975967407,3,1,1,311,Almost Lost Passenger
b9f656075c,90,3,6.11999988555908,2,3,4,234,Other
b9fb128750,87,23,50.92999970912931,1,1,1,111,Best Passenger
b9fd2484e9,91,11,28.08999931812285,3,2,2,322,Other
ba033c48d7,92,6,17.9799997806549,3,3,3,333,Other
ba179372dc,107,1,2.8699998855590803,4,4,4,444,Lost Cheap Passenger
ba1f7004ba,88,23,61.45999908447265,2,1,1,211,Loyal Passenger
ba231dd03f,89,17,38.19999980926512,2,1,2,212,Loyal Passenger
ba40c774ca,91,1,3.1199998855590803,3,4,4,344,Other
ba431e43a2,87,10,33.60999977588653,1,2,2,122,Recent Passenger
ba457a99b9,89,6,28.35999965667724,2,3,2,232,Other
ba47bb03cb,89,3,5.61999988555908,2,3,4,234,Other
ba4c94c0c5,87,4,13.73999977111816,1,3,3,133,Recent Passenger
ba518bb26b,100,3,14.0,4,3,3,433,Other
ba5b9336be,116,1,3.5,4,4,4,444,Lost Cheap Passenger
ba66691c19,99,2,9.73999977111816,4,4,3,443,Other
ba706bfeec,99,2,6.4899997711181605,4,4,4,444,Lost Cheap Passenger
ba7e3cfe0b,94,7,11.86000001430511,3,2,3,323,Other
ba834db6e8,91,9,29.60999965667724,3,2,2,322,Other
ba900622c3,106,1,2.0,4,4,4,444,Lost Cheap Passenger
ba996f998f,88,9,21.729999542236317,2,2,2,222,Other
baa0405f1b,86,23,74.06999886035918,1,1,1,111,Best Passenger
baa4edf5b9,88,19,77.59999942779541,2,1,1,211,Loyal Passenger
baa57af494,93,9,30.979999542236317,3,2,2,322,Other
baa62a2fa7,86,18,67.95999908447264,1,1,1,111,Best Passenger
baaa91c119,86,10,41.22999954223632,1,2,2,122,Recent Passenger
bab09459e1,89,10,35.11999988555908,2,2,2,222,Other
bab5246a0a,88,44,99.95999920368192,2,1,1,211,Loyal Passenger
bab9583d70,86,50,147.5099976062774,1,1,1,111,Best Passenger
bac04b8392,87,35,96.66999816894528,1,1,1,111,Best Passenger
bac7a57081,86,12,38.0999994277954,1,2,2,122,Recent Passenger
bad160b1c1,86,7,17.619999885559082,1,2,3,123,Recent Passenger
bad91aa292,93,2,6.4899997711181605,3,4,4,344,Other
badf20955d,107,2,8.23999989032745,4,4,3,443,Other
bae484452c,86,11,33.239999771118164,1,2,2,122,Recent Passenger
bae553c3ca,115,1,4.0,4,4,4,444,Lost Cheap Passenger
baf93b0bb0,92,4,17.48999989032745,3,3,3,333,Other
bb00cf0dce,99,3,8.23999977111816,4,3,4,434,Other
bb039f9da0,98,5,21.989999771118157,4,3,2,432,Other
bb0dc04735,97,8,19.869999885559082,4,2,2,422,Other
bb188cf357,86,5,11.12000000476837,1,3,3,133,Recent Passenger
bb2c9c34fb,86,79,210.0799964666366,1,1,1,111,Best Passenger
bb4f4fbaff,86,7,30.22999954223632,1,2,2,122,Recent Passenger
bb54ac2d01,99,4,19.48999977111816,4,3,3,433,Other
bb6a473010,87,6,19.85999977588653,1,3,2,132,Recent Passenger
bb7bdb5de3,106,5,16.0999994277954,4,3,3,433,Other
bb7e0872b5,87,4,24.479999542236335,1,3,2,132,Recent Passenger
bb7ffe6c8a,86,13,42.83999919891357,1,2,1,121,Recent Passenger
bb8091127c,91,4,16.5,3,3,3,333,Other
bb8acd9ae8,86,17,53.20999920368193,1,1,1,111,Best Passenger
bb8e1f882e,89,3,14.86999988555908,2,3,3,233,Other
bb9321add1,90,16,42.579998970031724,2,1,1,211,Loyal Passenger
bb93b38a4c,93,1,4.36999988555908,3,4,4,344,Other
bb9b84398a,92,8,20.98999977111816,3,2,2,322,Other
bb9d87be6c,92,6,21.10999965667724,3,3,2,332,Other
bba52aa3dd,96,13,33.72999954223632,3,2,2,322,Other
bbab9c8e10,90,25,74.17999875545502,2,1,1,211,Loyal Passenger
bbb0e7832e,86,6,18.72999954223632,1,3,3,133,Recent Passenger
bbb7764c75,93,6,25.48999977111816,3,3,2,332,Other
bbc291fd78,86,18,55.449998855590806,1,1,1,111,Best Passenger
bbc45a58e8,92,13,39.0999994277954,3,2,2,322,Other
bbca1161ad,87,16,88.58999919891355,1,1,1,111,Best Passenger
bbd04ca25f,90,17,48.20999908447264,2,1,1,211,Loyal Passenger
bbd35bbbf0,103,3,6.86999988555908,4,3,4,434,Other
bbd384623c,108,3,5.98999989032745,4,3,4,434,Other
bbdbe47d38,115,1,3.0,4,4,4,444,Lost Cheap Passenger
bbdf073ad5,89,17,55.199998855590806,2,1,1,211,Loyal Passenger
bbe1f4296e,90,10,28.96999943256377,2,2,2,222,Other
bbea6d91a7,89,18,62.19999897480009,2,1,1,211,Loyal Passenger
bbedbcf25b,112,1,6.0,4,4,4,444,Lost Cheap Passenger
bbf74f3703,91,6,27.489999771118157,3,3,2,332,Other
bbfac739d7,89,4,15.86999988555908,2,3,3,233,Other
bc07ce7a79,88,32,110.05999863147733,2,1,1,211,Loyal Passenger
bc2315ddaa,104,2,5.36999988555908,4,4,4,444,Lost Cheap Passenger
bc2dcd2c97,99,4,13.36999988555908,4,3,3,433,Other
bc32672522,90,23,78.9499989748001,2,1,1,211,Loyal Passenger
bc3cf69145,87,3,11.35999965667724,1,3,3,133,Recent Passenger
bc3deb98b6,86,13,42.98999977111816,1,2,1,121,Recent Passenger
bc3fa8b7c0,86,7,31.729999542236317,1,2,2,122,Recent Passenger
bc3ff4ebfb,96,1,2.75,3,4,4,344,Other
bc43140be4,89,2,8.369999885559078,2,4,3,243,Other
bc483163ef,95,7,14.86999988555908,3,2,3,323,Other
bc4d4d6808,86,24,69.92999935150144,1,1,1,111,Best Passenger
bc4fb3837a,88,21,68.17999839782712,2,1,1,211,Loyal Passenger
bc512f1332,89,8,25.22999954223632,2,2,2,222,Other
bc5161c10c,115,1,6.25,4,4,4,444,Lost Cheap Passenger
bc53afcaf4,90,11,36.46999955177306,2,2,2,222,Other
bc53b0d375,92,2,5.36999988555908,3,4,4,344,Other
bc58f2bcd0,89,3,13.0,2,3,3,233,Other
bc68f41789,89,9,30.73999977111816,2,2,2,222,Other
bc6b623813,89,7,22.85999965667724,2,2,2,222,Other
bc6c105969,87,22,76.30999851226804,1,1,1,111,Best Passenger
bc70a0ae22,114,1,5.369999885559079,4,4,4,444,Lost Cheap Passenger
bc76e023f5,90,2,5.9899997711181605,2,4,4,244,Other
bc7b885dcc,91,7,19.97999954223632,3,2,2,322,Other
bc83e27674,89,16,36.21999955177306,2,1,2,212,Loyal Passenger
bc87e5752f,87,28,76.32999897003174,1,1,1,111,Best Passenger
bc9c6b461a,86,26,66.81999897956847,1,1,1,111,Best Passenger
bca125979e,100,12,33.71999931335448,4,2,2,422,Other
bcabd69333,88,11,26.2299997806549,2,2,2,222,Other
bcac098c9b,92,6,16.119999885559082,3,3,3,333,Other
bcae9ff0ef,103,9,22.599999547004693,4,2,2,422,Other
bcb154d8b1,87,4,20.739999771118157,1,3,2,132,Recent Passenger
bcb5fe0510,92,6,14.22999966144561,3,3,3,333,Other
bcc170ee29,88,17,60.359999656677246,2,1,1,211,Loyal Passenger
bcca6ce3f7,86,6,32.35999965667723,1,3,2,132,Recent Passenger
bcd0dd8775,86,9,29.599999427795403,1,2,2,122,Recent Passenger
bcd0e5bafd,93,4,25.979999542236317,3,3,2,332,Other
bcd6399d20,86,3,6.2399997711181605,1,3,4,134,Recent Passenger
bce301fffc,90,10,22.35999989509582,2,2,2,222,Other
bce4ac657d,110,1,3.0,4,4,4,444,Lost Cheap Passenger
bcfa287e7c,91,9,37.349999427795396,3,2,2,322,Other
bcfa73680d,89,4,10.36999988555908,2,3,3,233,Other
bcff2c186e,90,6,12.73999977111816,2,3,3,233,Other
bd0287ff68,86,1,2.36999988555908,1,4,4,144,Recent Passenger
bd0542ce7c,93,12,28.83999919891356,3,2,2,322,Other
bd0775ceed,94,5,21.75,3,3,2,332,Other
bd0bc301af,92,6,14.98999977111816,3,3,3,333,Other
bd15104710,91,14,33.96999931335448,3,1,2,312,Loyal Passenger
bd1c2084d9,89,11,37.22999954223633,2,2,2,222,Other
bd206bd4d9,95,5,11.98999989032745,3,3,3,333,Other
bd29aeeec9,96,1,4.5,3,4,4,344,Other
bd2bfbed96,89,17,57.82999932765961,2,1,1,211,Loyal Passenger
bd360c4d03,90,24,73.94999885559079,2,1,1,211,Loyal Passenger
bd383f2d20,87,21,63.32999920845031,1,1,1,111,Best Passenger
bd41260bb1,86,19,69.6999988555908,1,1,1,111,Best Passenger
bd425c7c2e,93,1,3.75,3,4,4,344,Other
bd47ed9f85,110,1,1.25,4,4,4,444,Lost Cheap Passenger
bd56738f2f,92,1,2.75,3,4,4,344,Other
bd5f1282b6,108,1,3.25,4,4,4,444,Lost Cheap Passenger
bd5f17c061,92,6,20.35999965667724,3,3,2,332,Other
bd60729a14,88,6,22.119999885559082,2,3,2,232,Other
bd607516a4,116,1,5.25,4,4,4,444,Lost Cheap Passenger
bd644177b2,89,10,32.239999771118164,2,2,2,222,Other
bd75547311,93,12,26.3499994277954,3,2,2,322,Other
bd772696b0,95,1,1.87000000476837,3,4,4,344,Other
bd7fc08dc6,112,1,2.0,4,4,4,444,Lost Cheap Passenger
bd7fd27bc6,87,8,30.349999427795403,1,2,2,122,Recent Passenger
bd8cee09cf,89,1,2.25,2,4,4,244,Other
bd8d85deec,92,6,27.739999771118157,3,3,2,332,Other
bd8e218bde,97,7,24.609999656677243,4,2,2,422,Other
bd9101b6c1,97,7,20.10999965667724,4,2,2,422,Other
bda75a222d,91,11,25.72999954223632,3,2,2,322,Other
bdb53eb70e,86,7,22.72999966144561,1,2,2,122,Recent Passenger
bdd0e7be5a,89,35,95.90999794006346,2,1,1,211,Loyal Passenger
bdd1d49fbf,90,1,3.8699998855590803,2,4,4,244,Other
bdda89695c,90,28,163.18999874591827,2,1,1,211,Loyal Passenger
bddec9afc5,97,5,15.979999542236321,4,3,3,433,Other
bde68b6408,88,5,22.73999977111816,2,3,2,232,Other
bded1fc4b8,86,20,71.32999897003172,1,1,1,111,Best Passenger
bdef3d9306,96,8,39.22999954223634,3,2,2,322,Other
bdf8c61f89,93,1,3.6199998855590803,3,4,4,344,Other
bdf97ada60,90,12,38.45999908447265,2,2,2,222,Other
bdfbcb4abd,88,27,94.42999839782712,2,1,1,211,Loyal Passenger
bdfe86a5f8,88,16,47.97999954223632,2,1,1,211,Loyal Passenger
be01f2663b,88,10,24.2299997806549,2,2,2,222,Other
be030190c8,112,2,4.23999977111816,4,4,4,444,Lost Cheap Passenger
be0e861773,86,23,61.93999898433684,1,1,1,111,Best Passenger
be145f08cf,94,16,75.21999931335446,3,1,1,311,Almost Lost Passenger
be1932296e,88,22,67.70999932289122,2,1,1,211,Loyal Passenger
be1cce1abe,92,2,4.75,3,4,4,344,Other
be2888fc9b,87,10,47.109999656677246,1,2,1,121,Recent Passenger
be28a0c979,114,1,3.25,4,4,4,444,Lost Cheap Passenger
be3c48e2e4,97,5,12.85999977588653,4,3,3,433,Other
be4142976d,89,6,24.489999771118164,2,3,2,232,Other
be483e199f,93,2,9.98999977111816,3,4,3,343,Other
be4e0d8221,103,1,3.0,4,4,4,444,Lost Cheap Passenger
be611d38c1,92,5,12.60999977588653,3,3,3,333,Other
be688c9faf,90,17,43.83999919891356,2,1,1,211,Loyal Passenger
be690cdb02,100,2,10.0,4,4,3,443,Other
be6c70bd61,95,6,25.619999885559082,3,3,2,332,Other
be721bde79,100,1,8.61999988555908,4,4,3,443,Other
be80a2ac9d,91,8,24.23999989032745,3,2,2,322,Other
be90cf6ac6,92,2,4.25,3,4,4,344,Other
be972539ba,88,7,23.489999771118164,2,2,2,222,Other
bea1187ebf,91,8,16.96999990940093,3,2,3,323,Other
bea5ac23dd,102,5,17.119999885559082,4,3,3,433,Other
beadd2e7fc,86,36,109.44999897480008,1,1,1,111,Best Passenger
beb4b77f53,111,3,9.35999965667724,4,3,3,433,Other
bec7832ec5,88,23,74.4499988555908,2,1,1,211,Loyal Passenger
bec9ede35b,87,10,34.85999965667724,1,2,2,122,Recent Passenger
bee4e41582,88,4,10.23999977111816,2,3,3,233,Other
befbddccd9,87,5,32.60999965667724,1,3,2,132,Recent Passenger
bf03ac3f2c,90,26,70.0799992084503,2,1,1,211,Loyal Passenger
bf056e9108,92,5,10.5,3,3,3,333,Other
bf0e417c4d,95,10,37.71999931335448,3,2,2,322,Other
bf16dddd05,88,7,24.98999977111816,2,2,2,222,Other
bf292e1bd7,87,3,11.60999965667724,1,3,3,133,Recent Passenger
bf2bf9d12a,90,2,7.36999988555908,2,4,4,244,Other
bf309e9e9c,115,1,2.11999988555908,4,4,4,444,Lost Cheap Passenger
bf35130aac,88,4,19.48999977111816,2,3,3,233,Other
bf4879cb56,112,1,16.25,4,4,3,443,Other
bf48b7920d,86,12,28.729999542236317,1,2,2,122,Recent Passenger
bf4de38d01,96,4,9.86999988555908,3,3,3,333,Other
bf4ecf5e81,112,1,2.75,4,4,4,444,Lost Cheap Passenger
bf55a84483,86,7,16.7299997806549,1,2,3,123,Recent Passenger
bf5fa3f631,89,23,49.05999934673307,2,1,1,211,Loyal Passenger
bf67661af4,88,8,25.98999977111816,2,2,2,222,Other
bf6db1d945,90,16,68.20999920368192,2,1,1,211,Loyal Passenger
bf79d5df7d,99,1,4.0,4,4,4,444,Lost Cheap Passenger
bf907e61ca,87,7,26.72999954223632,1,2,2,122,Recent Passenger
bf91a6cd01,116,1,3.25,4,4,4,444,Lost Cheap Passenger
bf936cf3d5,106,1,2.36999988555908,4,4,4,444,Lost Cheap Passenger
bf96357681,93,3,17.36999988555908,3,3,3,333,Other
bf9f0ebf4c,94,8,21.47999954223632,3,2,2,322,Other
bfb1e35c93,89,20,52.56999886035917,2,1,1,211,Loyal Passenger
bfb848cf4f,87,3,8.0,1,3,4,134,Recent Passenger
bfc54d6233,94,14,42.199998855590806,3,1,2,312,Loyal Passenger
bfc870433d,91,10,39.7299996614456,3,2,2,322,Other
bfca8a6104,86,6,23.479999542236317,1,3,2,132,Recent Passenger
bfcc958359,86,43,123.16999840736386,1,1,1,111,Best Passenger
bfce6ec2e1,87,22,81.09999942779541,1,1,1,111,Best Passenger
bfef041a58,92,6,13.48999977111816,3,3,3,333,Other
c00028f24e,88,1,1.87000000476837,2,4,4,244,Other
c0045cb713,88,10,42.21999931335448,2,2,2,222,Other
c007519713,90,7,29.22999954223632,2,2,2,222,Other
c019e8a219,101,2,5.36999988555908,4,4,4,444,Lost Cheap Passenger
c02a3ce5dd,93,12,30.469999313354478,3,2,2,322,Other
c02c86dec0,90,4,21.23999977111816,2,3,2,232,Other
c0368ae1c9,93,3,14.109999656677239,3,3,3,333,Other
c03c317509,91,14,37.70999920368193,3,1,2,312,Loyal Passenger
c0478d39e1,89,2,6.36999988555908,2,4,4,244,Other
c049babc8b,89,3,15.239999771118159,2,3,3,233,Other
c051332d3f,88,10,41.109999656677246,2,2,2,222,Other
c054531d84,94,23,69.93999862670897,3,1,1,311,Almost Lost Passenger
c058796a36,98,3,9.23999977111816,4,3,3,433,Other
c06816b9df,91,11,30.98999977111816,3,2,2,322,Other
c06a1758e5,88,10,26.23999989032745,2,2,2,222,Other
c06cd602aa,100,5,18.599999427795403,4,3,3,433,Other
c0746bc158,86,14,36.45999920368193,1,1,2,112,Recent Passenger
c07bd70af5,94,12,49.5999995470047,3,2,1,321,Big Spenders
c07fa18512,88,13,67.34999942779541,2,2,1,221,Big Spenders
c08668c187,89,1,3.25,2,4,4,244,Other
c0886d93fe,86,14,36.95999908447264,1,1,2,112,Recent Passenger
c08d4536c1,93,7,30.849999427795403,3,2,2,322,Other
c08fa65964,98,3,9.98999977111816,4,3,3,433,Other
c0935af952,88,3,10.73999977111816,2,3,3,233,Other
c0945a0d17,97,2,11.119999885559078,4,4,3,443,Other
c0953657e3,92,8,30.97999954223632,3,2,2,322,Other
c09a92ae69,109,3,13.36999988555908,4,3,3,433,Other
c0a76fc934,86,85,220.57999694347376,1,1,1,111,Best Passenger
c0cb138526,93,7,20.35999965667724,3,2,2,322,Other
c0cd07229f,87,16,53.95999908447264,1,1,1,111,Best Passenger
c0d4f26111,89,3,12.61999988555908,2,3,3,233,Other
c0f07b627d,91,8,16.75,3,2,3,323,Other
c0f2d64739,98,2,10.61999988555908,4,4,3,443,Other
c0f6a5cf59,89,28,76.69999921321866,2,1,1,211,Loyal Passenger
c10151feca,91,12,46.97999954223632,3,2,1,321,Big Spenders
c117fcb99e,89,4,14.98999977111816,2,3,3,233,Other
c1181122c5,88,4,13.35999965667724,2,3,3,233,Other
c124e616d5,100,3,11.23999977111816,4,3,3,433,Other
