id_passenger,TotalCompleteRides
de666c6ebd,2
ddf841daa2,2
ddf9295db6,2
de4bb3d122,2
de4d05db4c,2
de5191b021,2
de5470d28c,2
dd4bcb70c9,2
dba4f6bb13,2
dbb6db24c9,2
db94a81ca8,2
a76d3b8d31,2
a76d3e6f78,2
a6b468d76f,2
a6ee9fa2ee,2
a69b0b3ef7,2
a65d424595,2
a684db277d,2
a62c39cd76,2
a6421af97e,2
a503eb5160,2
a50b86fc69,2
a478e64ed4,2
a4ecaa6de4,2
a550713aac,2
a5becf95a3,2
a4a1dc26fe,2
a601ab8bbf,2
a5dc79e7b3,2
a5ea7a4d17,2
a93c27367b,2
a92ad381a2,2
a91d2c8593,2
a8ee883936,2
a8f7a1f049,2
a8cbf7507e,2
a8d435d5df,2
a814ddee6c,2
a8a07a1d00,2
a7c8583945,2
a850ba0e89,2
a86f1d2c34,2
a871720ab4,2
a93cc2c610,2
a9497614aa,2
aa287089e8,2
aafcdba331,2
aae9d838d4,2
aaeb711e6a,2
a43c429cf6,2
a4490f44b7,2
a44bd2ef87,2
a3b520431a,2
a3879fc152,2
a2fc0744ce,2
a30be40b47,2
a2133fec5e,2
a1fd98f524,2
a1ba25cd40,2
a1f099ada6,2
a2d4b966d4,2
a2e389b243,2
a2691b720e,2
a275f83612,2
a243aebb98,2
9e6ddaf521,2
9dd62b3953,2
9f89fa5b04,2
9f18fe276f,2
9f8cb29d33,2
9f90ec5c17,2
9ffee06fb7,2
9fc9f12f5a,2
a05493a304,2
a1611fcf70,2
a16b4148c3,2
a170be39e9,2
a1421a8cf1,2
a10679f33e,2
a12926930a,2
b3f4bf1434,2
b52fe2a58c,2
b543728664,2
b5517cc084,2
b51db88edf,2
b4c8758696,2
b58ee9ab59,2
b7632e53d9,2
b6bcd8c529,2
b71cc0f49a,2
b6224f5e3b,2
b65f7a6c53,2
b5e89dad1f,2
b5c18414e9,2
b1a15d2499,2
b1a6ca0e22,2
b1b1d1534c,2
b24dd89f76,2
b235968bcb,2
b1cb3cfe99,2
b22526f282,2
b264a7eddb,2
b3bb531fca,2
b3700ea2f5,2
b34d2b6899,2
b2a79f660f,2
b2d4efd92f,2
b2e5fe30c4,2
ac6052f26a,2
ad59642687,2
ad15bb0778,2
ad7ea15c0f,2
ad80617a9c,2
ad99824434,2
adcfb5007a,2
ac5192d3fb,2
ac337bb9fb,2
ac38816030,2
ac3b98019b,2
ac186275ab,2
ab804f52aa,2
ab2090d30d,2
ababdb3f04,2
aba1405e2f,2
b0b7bc5c59,2
b109a32414,2
b12078e04a,2
b06b6c667d,2
b03a61b7da,2
b03c0e3c24,2
b04dac775e,2
ae83859473,2
ae1deae4ae,2
ae5bade690,2
ae26f99d45,2
ae2f8b81da,2
ae45c7d8b7,2
aee6359321,2
af52fdd457,2
aeae18bc9e,2
af929358d9,2
afa5c12e96,2
af8c171f3c,2
c06cd602aa,2
c08d4536c1,2
c19343d48b,2
c007519713,2
bf4de38d01,2
bf907e61ca,2
bea1187ebf,2
be611d38c1,2
be688c9faf,2
bee4e41582,2
c398505f3c,2
c37687f032,2
c36be31dd9,2
c3ed8982a5,2
c3ee86623f,2
c4977dcb23,2
c428b872f4,2
c277cf94d3,2
c28e267b8e,2
c28ead8075,2
c3383935d9,2
c33b8bb656,2
bcb154d8b1,2
bcac098c9b,2
bca125979e,2
bcd0dd8775,2
bcfa287e7c,2
bd0bc301af,2
bd8e218bde,2
bded1fc4b8,2
bdef3d9306,2
be3c48e2e4,2
bb4f4fbaff,2
bb7bdb5de3,2
bb7ffe6c8a,2
bad160b1c1,2
bb8acd9ae8,2
bbc291fd78,2
bbc45a58e8,2
bbb0e7832e,2
bc483163ef,2
bbd35bbbf0,2
b964b30011,2
b9e6aaa014,2
ba231dd03f,2
ba431e43a2,2
b9fd2484e9,2
ba033c48d7,2
ba7e3cfe0b,2
ba996f998f,2
baaa91c119,2
b745f5e347,2
b7cce39e16,2
b8246d4f90,2
b86e9f73d1,2
b94381ce09,2
b903c3b2aa,2
b88f1eca6c,2
b89148432a,2
c6cb961329,2
c6fe374541,2
c66882acf7,2
c656e049fc,2
c63b33dce4,2
c41dd921dc,2
c51330dc10,2
c51a4e2a98,2
c52b459933,2
c53fd0e201,2
c5d4d3d238,2
c590a7d5bb,2
c5922a4fd1,2
c8bc9df17e,2
c80b2100cd,2
c7f1fbb99d,2
c8926557d1,2
c897a9d0e0,2
c9d2ff8922,2
c9e2ddec33,2
c985011fab,2
c919558bbe,2
c9ab8306ee,2
cde7ccc903,2
cdbfc87b1a,2
cdb8a41251,2
cd91dd5146,2
cd976433c7,2
ccf591acdd,2
cd080769b9,2
ccde0d20c9,2
cd3bfa383f,2
cc43e94a17,2
cbcdfc8e53,2
cb2cafe567,2
cb9081fd1f,2
cfb309bb50,2
cf7a36f9bd,2
cf7ac9991f,2
d0571195ac,2
d04648ac76,2
d092035e92,2
d08009e5be,2
cf04d77607,2
cf13ccb9b0,2
cf48029e32,2
cf47214278,2
ce1db3003f,2
ced7be8f0e,2
cef395ed08,2
ce5d56c55f,2
ce3b4b514f,2
794c292465,2
79208dd361,2
78b81a7160,2
7b5339d392,2
7aab251ce7,2
79e7635207,2
7d99d853d0,2
7d0ed8e6be,2
7c593f5861,2
7cafed7e26,2
7cb0a27e6e,2
7bef1c1bae,2
7bcf6970dd,2
80167ada41,2
7ff7c2cbce,2
7fffbfa038,2
7faca0977e,2
7e94b72566,2
7f1a62b133,2
7f116f8723,2
7ef3aa20c9,2
7ede427c4e,2
7ec9cade6b,2
8063951393,2
803491f507,2
80b1f3dcd2,2
7fd242c014,2
80a49383e0,2
813f304c1e,2
82aba724f2,2
82916f8faa,2
8295d151ea,2
829fe2e98c,2
81b37610cd,2
81a6a380bc,2
826957fe37,2
8254cc5775,2
81e8b566bf,2
83accd5e42,2
83af5349cd,2
841684642f,2
838deb2c6d,2
8355a6e515,2
831f2903da,2
74884245d7,2
743ed7e3bb,2
741c0092de,2
73a2b75990,2
7387b6055d,2
73d410aabe,2
740d3c3908,2
72cda096fd,2
71b6616148,2
725368cc4c,2
71c2f7a2c1,2
6ff2c2ae81,2
7223beaaa8,2
762edad740,2
75d4439f20,2
75e230e645,2
7504e6cb75,2
75673281cf,2
7570990a1c,2
7556556464,2
76b279e3c1,2
75f236c785,2
7686f8d16c,2
76d538bf8d,2
76e4a5fff0,2
77d4470924,2
77b6e52980,2
780a0ff4bf,2
77779a125f,2
773ca15e15,2
775d75edc3,2
77709b496d,2
7796734a0b,2
6b479a496e,2
6b632b7b91,2
6b74324c00,2
6bfc393593,2
6bbe99d6b1,2
6cc4608577,2
6c508c5fb1,2
6c54d1949e,2
6c620b89d4,2
6e6416cb1a,2
6df11cf9cf,2
6dd7dcd001,2
6ddb7e5c90,2
6dacc3b77d,2
6dbd4f5eed,2
6ceb7f500d,2
6cfb91ecdf,2
6e3c445c20,2
6e779304c0,2
6eb7cb3e38,2
6c8d47eca1,2
6e9974155d,2
70f75f66d0,2
70e239ce38,2
70e2c5e73f,2
7080af8936,2
6fa037b25f,2
6fdad734c1,2
70207753b9,2
8eb0d8a988,2
8e7b3f7d93,2
8dfb805432,2
8e2e1ded1d,2
8d920a2963,2
8db2a2821e,2
8dbebe0f5e,2
8df228d075,2
8df441110a,2
8be749ae69,2
8bf10a661c,2
8c9c3fa633,2
8d422ea2a6,2
8d4f043674,2
8bbc7ac3f3,2
8b2bcff983,2
8fb760b184,2
8fe66ea479,2
8fe79106b5,2
9014a3178d,2
90590820ee,2
905ac95e78,2
8f18dcab7d,2
8f46a0c81c,2
8f5152a5c9,2
8f9e90801d,2
8f8d3f766e,2
8f5de77700,2
90b3c1d901,2
90a264731b,2
9065f61265,2
9068c67410,2
9184c8232f,2
89d524a5e0,2
8a64d9ff74,2
8a6d09411c,2
8a7376e19d,2
8b147ac741,2
8b1c7f2634,2
8acba843de,2
8af2ec6a78,2
8af4606aac,2
8970d96a48,2
89203f94fa,2
8919b1095f,2
8908ecf539,2
88f1d1de78,2
886151ceb1,2
87c83b4f2d,2
85c9fa66f8,2
85cf71a3cb,2
854d831167,2
8482bb0542,2
8462a35b8d,2
846c529855,2
86ca0f1b2a,2
86d50b2a25,2
86f3832458,2
86faea3596,2
864a5819e7,2
86228d3e13,2
862e723867,2
863856bcbb,2
8725751939,2
8778b448dc,2
8674cfdade,2
8781c95e0b,2
96425e4b21,2
9670b8b433,2
968133462d,2
962c608983,2
96ba18215d,2
96dfce1263,2
96e6151384,2
97d4f23350,2
96f2f920df,2
9703b955da,2
970d1df4ac,2
95ffa9d297,2
961a5c4f0f,2
95b01bd1a7,2
9532476e99,2
951dd1d883,2
92a442507f,2
92e8778d4d,2
930a9aed21,2
9357e6a7a6,2
935c188197,2
9215dfee7f,2
92214b8f2a,2
91fa3a3666,2
9272e2b298,2
9256c2dbfa,2
93fedcaddf,2
9451e491d4,2
94e416ba04,2
94bfaf01a4,2
94ae319851,2
980f96cff1,2
98333bb716,2
98b28613d4,2
98c1878de8,2
9a076bdc63,2
9a1550be84,2
9a30318e4a,2
9a548aef7a,2
99e0cfda59,2
99d57b9123,2
9a91350ac4,2
9a6c10fc78,2
9ae5ed4384,2
9a9be08f49,2
9acbb10867,2
9acd4b6e1f,2
9b1d3e20ee,2
9b3e89ec91,2
9bd79ce56d,2
9bb21d6e9e,2
9bedf7b477,2
9c4047a307,2
9d3eec92b0,2
9c35833df6,2
9cbe7c6b35,2
9de75c3624,2
9deb924e8c,2
9ddcb09564,2
2a6b708ac1,2
2a55335968,2
2920a4159b,2
29651d307e,2
2967f32ba7,2
2a05af6ab9,2
299f26ae03,2
2c6fb33e15,2
2c7023ad07,2
2bd1adc60a,2
2bb1a5bfc1,2
2ba2bdb877,2
2ba65e3f84,2
2b6de85562,2
2d642a3c96,2
2da1ccb8b0,2
2d053c930d,2
2d15ae9b7c,2
2c85c09d94,2
2daec36961,2
2df4755ee7,2
2dfe7ca9fc,2
2e32315fbc,2
2e6e8928b5,2
2f89253d90,2
2f5a34d3d1,2
2f26061d3c,2
2eb672b807,2
303506e793,2
2fad1f4bff,2
2fc72f2305,2
2fdc9bc67c,2
3049a87017,2
3084b77898,2
30e7943166,2
322ce2a043,2
32314a87fe,2
31e1952285,2
31db4d6ca4,2
315e175964,2
31111667ce,2
35b603f9ba,2
35c8e63bd1,2
35d597b4fd,2
35f55f70c4,2
3569b0f12d,2
3571b0322e,2
35a3af7347,2
35a717ed7c,2
33edb8b2e4,2
33fe7c3c78,2
33e65e6e46,2
32d4edf4db,2
335acf1daf,2
337cc35cdf,2
344196e000,2
256347e23c,2
24ae3325d2,2
24b0c8a892,2
24bddd6951,2
25be8027f8,2
25e29f435a,2
23b690f3bb,2
23c4ef862f,2
234f00b399,2
2436d0bb7b,2
2438e39a13,2
2412828e98,2
243eccf16b,2
246c985391,2
28bfb2cea0,2
28ec3fd296,2
27c02c49c2,2
270851c295,2
271ccf6c3d,2
2740b940bd,2
26d77d81d1,2
26e0efe1a7,2
2520140a6e,2
26ed2d580e,2
25c645797f,2
2624df1a35,2
262548cd4e,2
26b925e768,2
26ca6b4613,2
2071c3a123,2
2017706ab6,2
20a643d783,2
20ddd39b8f,2
20f11ab00b,2
2144ee2612,2
21538c1973,2
224923b27f,2
224c93abdf,2
224ff24580,2
228c6ab75d,2
21ffd14380,2
2234803435,2
1dda1f54ab,2
1e48a8f115,2
1db236e848,2
1db6f02178,2
1df48d031e,2
1d24d2fdf6,2
1d5669302e,2
1d6a588da1,2
1d7b75fe9c,2
1d40484011,2
1ec989acd6,2
2005bde6c0,2
1e92df4862,2
1e23d61fb3,2
1e779849eb,2
1eda72be80,2
0d17705765,2
0d4b397426,2
0d500675d1,2
0e148f7b11,2
0f43f3a0f8,2
0f4b52f82a,2
0e7e2dbe14,2
0e357844ea,2
0c9350edc4,2
0c508b2f2e,2
0c54d18ecc,2
0ad78ed4d8,2
0c3f17ec0a,2
0bd169bf46,2
0c13fd3615,2
0b686f89d9,2
0ae790277e,2
07dfd98cca,2
07aa16b6b8,2
08132a7d68,2
08ad4c1c5f,2
08bfbc7078,2
0861d2c148,2
0a0b0d23d7,2
0a10acf1ef,2
09e5383393,2
09f8c9cbfb,2
0a476a12e4,2
0a5be0525d,2
0a7b446576,2
09aeb88e4d,2
0947bd9646,2
09283c5f73,2
06b75dd2c3,2
075db75e15,2
07297e3662,2
07497a1a0c,2
05996b3a58,2
05fff14ce9,2
054c774f63,2
05421243aa,2
04b8fee4f4,2
04bf7bdb45,2
0474efd1e5,2
051c71ca12,2
0436d3305d,2
03dfef8476,2
0453e2b1ad,2
029932a0c0,2
03025d88d4,2
030c65782a,2
03d6abd42d,2
031c2d65d4,2
032dc73b09,2
0355794634,2
027eb062e7,2
0246de3f75,2
0171ca4dbf,2
002a223d72,2
0064057e4e,2
0047104d7e,2
0021d4ca39,2
00bc92ad4d,2
01181dda59,2
0fcca54166,2
0fcd67d8a0,2
0e88ab4bf8,2
0f563783bd,2
0f52c85249,2
102959fa00,2
10db77b566,2
10cd9cb215,2
10743d6fce,2
107e9f995a,2
1287b2c317,2
12306c0871,2
112586e92f,2
1178c40563,2
1191f62e2a,2
11e46f7087,2
15f1d9be03,2
1504a53595,2
15a66c4096,2
161f54288d,2
16818a7f51,2
168f6c112c,2
169b0a6662,2
1703067569,2
16dfa093e8,2
141abd40e2,2
140cb1ebc9,2
1483bb2e45,2
14ab28dcee,2
14cf4be145,2
1ab3f5e74d,2
1a9acdc20e,2
1ace34f7e9,2
1b286a292c,2
1afb61d95e,2
1afbb51c46,2
19d7404d41,2
1a44b77ad9,2
1a73e72182,2
1b5735615c,2
1ba134794f,2
1bb0f83f54,2
1c56dd6c05,2
1c6066a06f,2
1c650c77f6,2
1c6bc20b4a,2
1c6f015d49,2
1cd3cdda3a,2
184dbd8ca6,2
18839ab75f,2
188c9bb547,2
1893651761,2
19b2a4e4a4,2
19a41420f6,2
1970108f54,2
1979c357a6,2
171ca62afe,2
178f2f20b7,2
176e35a41a,2
1802ead842,2
1807621e90,2
18214343ec,2
183b32b57f,2
17c7ecdb79,2
17daa1bf5d,2
4bd64f651a,2
4bc7642890,2
4b2ef22640,2
4afd9ed6f2,2
4d10ba7d23,2
4ce8d56c97,2
4cf10b6938,2
4c918fa45b,2
4c00c44d66,2
4c12527645,2
4c61f5f4b8,2
4dd3960829,2
4d9b95ae9d,2
4da5b5d92f,2
4d7534f4b1,2
4d5274cc85,2
4efb16b605,2
4eb9bf4af0,2
4e9b507cae,2
4e7d41c077,2
4e882afe09,2
4e3b266c74,2
4f015edcfd,2
4f2ad69975,2
4f3fc3d131,2
4f0f0a534b,2
4f7108b1f3,2
50017b0125,2
4fdac63838,2
4fdd3f5f4b,2
461564b768,2
46f0868f1c,2
46ba25c059,2
46d6e52f26,2
4590e0dd35,2
4560796f02,2
45c38d33e8,2
43cf09226d,2
4306870064,2
4316a275aa,2
4497c96da5,2
44beed7b47,2
44dfe5bdba,2
44f620ab87,2
4516dfb81f,2
47f0b3f662,2
4789e1a7a4,2
47e1673e8b,2
4836843915,2
4924b1cd88,2
48f4abbad9,2
48fbd16885,2
49cc72b9bb,2
49a46bd500,2
3d260ea1e8,2
3cf6a8e9c1,2
3d19bdb932,2
3d745c7bcb,2
3d748a6306,2
3cee8f716f,2
3c5cc97130,2
3de2cf137b,2
3e199155a9,2
3db6786425,2
3dcab29500,2
3dd61c8d4c,2
3f2e0ba34e,2
3efac327b2,2
3f00a57acf,2
3e998671f9,2
3f5254ae8d,2
3f92438d8c,2
3f9f313a9c,2
41c98ca474,2
422b3ff9f1,2
42bf36defb,2
428e262cad,2
42c7ddc1ca,2
365e3afbf6,2
366b43d45f,2
368ec2d114,2
36efff9f90,2
36c1b772c2,2
36cbcd9b1c,2
37c3bdaeda,2
3792df67dd,2
3735de9582,2
376f25fb50,2
376fa061a0,2
377cd80588,2
38350deae1,2
38a9de9442,2
38a75b421e,2
38ea89cfef,2
39068b28ed,2
38d44075cc,2
39e1c1dd4b,2
3a1744002b,2
39939f8d71,2
39a1461d14,2
39ce27e78e,2
3974f3dd13,2
39de17ef74,2
39e76d4fa7,2
3a2b5631c2,2
3adfd218e6,2
3ae73cc1a6,2
3b0ed98a6b,2
3b2e809ff6,2
3b34504eb5,2
3bb9b5c3ab,2
3b97c50a39,2
3ba97102ef,2
3c1e97d975,2
3bf75f83ef,2
526db1f37d,2
526fdb1fca,2
527b9438e9,2
528f425f84,2
5209d732c1,2
5228145c7d,2
522a8cd481,2
5232a4f2bc,2
51533c318d,2
512e932adb,2
513bda76e9,2
50ee775eb3,2
51c89f2fae,2
51da0241bd,2
53caf9f6b6,2
542d52b899,2
53ec5325a4,2
53699308b7,2
52deb96785,2
549b24e535,2
5489106691,2
55145a45ad,2
554a969378,2
554251a3a2,2
55b84db82e,2
55c5ff2f8a,2
5612e91586,2
565eeeddab,2
55d943c249,2
56db624a1b,2
58f670276e,2
58ff112240,2
58cb616b1c,2
59076877c4,2
5909632c7b,2
579b75ccc4,2
580f897e59,2
5a2ea7bdc3,2
5a3a5306a7,2
5a8209165a,2
595a955cab,2
5dc2f860ab,2
5d698f3bec,2
5c7b6ecc7d,2
5c9fce0bae,2
5c347fef0a,2
5c6c806ab6,2
5bbf316f58,2
5b23bd6003,2
5af407b906,2
5af8840798,2
63e97ba68f,2
6421cfd239,2
63eee588ac,2
63a4eecb43,2
637bdd8eeb,2
6446577539,2
628e750b09,2
62a42b6fc9,2
62ac94c17d,2
62476d205d,2
624d4398b3,2
625b87e5e3,2
622431b92a,2
6336701467,2
6300c162f3,2
6319a421ca,2
62dd6b08c9,2
5f98ed06d1,2
609206bced,2
60338b79fd,2
60fd669d87,2
614bbca22e,2
6005d83238,2
61f9036d73,2
618f3508bb,2
5e7405d7c8,2
5e84e85d57,2
5ec039c3d9,2
5f93f04d93,2
5f5e0471a3,2
5f6104a2c5,2
5f82329b21,2
5ecb2b2b26,2
6ad584b4ac,2
6ab6f0263a,2
6ac07aaf28,2
6a58a940aa,2
6a30efa8a7,2
6999d987ed,2
689f1565e0,2
68777ac6a2,2
68fcdc8883,2
68e39af3a3,2
695c4a4025,2
692c9e6694,2
65d0237b2a,2
664477529c,2
64ae11c645,2
65101dcd3b,2
6512a5e0bc,2
656b0fdb39,2
657f3c6d26,2
6548b07695,2
65615dba24,2
677de0828d,2
67d76d6802,2
67dc795e86,2
67e043bc29,2
67ed0a3046,2
67f84424d3,2
6835843faa,2
67200d6d6c,2
66f8b64fc8,2
66fec06add,2
6685ddb168,2
668cbbbc09,2
66d2b05a46,2
66b7f3d2b5,1
668a493943,1
66f272f8a3,1
66f81f908d,1
683dd3a219,1
683e8446f0,1
6843276517,1
67c76bc76a,1
67fe2f8456,1
675821c491,1
65631efd3b,1
64e9559e6a,1
64b68e5696,1
6648c36c7a,1
664a7645e6,1
66715f105e,1
6672fb71b5,1
659e03a5f9,1
65b188a5ad,1
6605eea6ad,1
660f4f1aca,1
661c3f357d,1
693453dc89,1
693e0e582b,1
693e8c74f0,1
6963cd7e62,1
69658e22c6,1
698c6feecc,1
691b1dbdc6,1
68859a21c2,1
682f3b5323,1
68647bac4f,1
68a2ee5577,1
68b3dc3a6d,1
68bd8aba6d,1
69da098084,1
6a4964ecc7,1
69e545b92d,1
69f82df79b,1
6a76cc8c55,1
6a7efe8ed5,1
6aa8faf7de,1
6a95dd9638,1
6af6e96ac3,1
6b00fe877e,1
6b0b2ae75e,1
6b35694b57,1
5ed27da31a,1
5f3a3e501d,1
5f3fa4b810,1
5f4d2055a7,1
5f5227869e,1
5eaa33f0d0,1
5eab6d1aea,1
5e37f4b824,1
5e860b2f63,1
61e713c210,1
6212a65d64,1
61ede07231,1
614d3c3966,1
603e515b9a,1
6050798e57,1
6053c91e26,1
60daa0e523,1
5f97f59ac2,1
5fdebd84b6,1
5ff641ba14,1
62e2ddba9b,1
630f93e061,1
62f7be8318,1
635e2e3be2,1
63242d7ff7,1
6324d69f44,1
622b44cea3,1
623908585f,1
628f33a94c,1
64522a3e25,1
6454932f26,1
6439ed3c1b,1
642fa4a2d9,1
649c700816,1
64a344e8ef,1
6460ed6d10,1
646c2ba629,1
6485572b11,1
63704b3f2a,1
63b156c29a,1
63b8adfccc,1
640704303f,1
63eb4d5229,1
5a9b417bb4,1
5b0e7e00d9,1
5b37f70247,1
5b44b67979,1
5b6102c619,1
5b616831f5,1
5b8c157963,1
5bc2ace4df,1
5bf9291941,1
5bfeb7ae5a,1
5c12bc434d,1
5c39a77fd6,1
5c515b1746,1
5c5366f2c3,1
5c548ed999,1
5cab605241,1
5cc1781842,1
5cce3fed66,1
5d1bb85d26,1
5d306ea9e0,1
5d3139ddd6,1
5d411cfd10,1
5d70e4b4ce,1
5d8ba818ce,1
5db545cf1d,1
5dfcb703c3,1
593f354d88,1
5944f51ad7,1
59c2bb0a82,1
59d9f9af89,1
59e120185a,1
59e6e0e9a1,1
59fbb5a913,1
5a5c2917ac,1
5a2dee0131,1
5a4fa360f4,1
584826b343,1
5869b57f44,1
57b09d4acf,1
57da241014,1
57fed2f480,1
57f0cdc403,1
58cda0b5b0,1
5900a2541d,1
5905f4682c,1
58b3b68a53,1
58bb93c478,1
58c252b6ad,1
58c9384488,1
586dac8504,1
5881f64687,1
588d74fee0,1
589480bb17,1
56f1d5f438,1
56bc29edc7,1
5715a01fe1,1
5715a7b620,1
578ec11a79,1
5778beffe5,1
5686e3adc5,1
55f81017df,1
560480d1a6,1
562d4bf5ca,1
5654d8f8af,1
55dd6bad9b,1
55e9cda13e,1
55cd9f49ff,1
55449f0b38,1
5545328ee3,1
5562c76367,1
54fdbcced6,1
552b8d059d,1
5534b6e07d,1
553fbd3414,1
548b1674b7,1
549da37a1e,1
54cd126587,1
538afca51c,1
5360d47db6,1
530b54e0eb,1
52c1373ebf,1
52cb028c49,1
531a227d1d,1
5335e5eac2,1
53b5b7bdd4,1
53cce93bb7,1
51e5599be3,1
51e73f8824,1
51c243c598,1
51659951a6,1
51922fb8a4,1
51f368c7c2,1
5202a0dfb5,1
529171198b,1
527b7fe468,1
3c00e858ee,1
3c09b39521,1
3c1bd8911f,1
3b9d721392,1
3b877c2e49,1
3bc059a62d,1
3a7d1f9936,1
3ab1856002,1
3ac8976398,1
39cee29abf,1
39a5d597a3,1
3a2b35f243,1
39e24a1604,1
39f29bf372,1
392dcfae36,1
3950c2db12,1
3992ca7a5f,1
396d79336f,1
397221cc23,1
390743cf15,1
3872677d18,1
377ef49526,1
378bcaf222,1
373954045d,1
373e5aba60,1
379c5f1ba3,1
376a282252,1
3714f50ff0,1
36911302db,1
36ae5d5888,1
3673c2585c,1
36673bbd48,1
36a150e862,1
36a3665b38,1
42cb7dbfe5,1
42e324f52d,1
42c2977ad6,1
42a0c7f8d0,1
42a5f1fb59,1
428328bc0c,1
428a1cf956,1
42b1c07594,1
42b296bc06,1
423dabca0d,1
41d26c8479,1
42185696cf,1
410cfa63c7,1
411be7ef95,1
4125dec842,1
412b8ed948,1
4130142adb,1
41847ad94e,1
41ba69297e,1
3fa00d67ff,1
3fa9e37bd0,1
3fabf69f8d,1
3f5c19de7f,1
3f71e7f571,1
3ff78ef4c5,1
3ffe10c12d,1
400e039e4e,1
3fdca5905f,1
3fe85bd307,1
406a774a16,1
406f605358,1
4079417c0d,1
3f8c367edb,1
402b2e81f7,1
408bcb91bc,1
4091422b6c,1
409d555d8d,1
409fe814de,1
40af59551a,1
404bf01a80,1
3ea3031321,1
3ea567b3a3,1
3ebf7a3bcf,1
3ec38897fa,1
3e7a2225f4,1
3e3be6c15e,1
3e4756284b,1
3f242b765e,1
3f3e03f37a,1
3ef7cc20ae,1
3dc2b41ea1,1
3e2adc8f41,1
3e2e3624a2,1
3e34062f5e,1
3c7372b979,1
3c9adaa65e,1
3c488e75a1,1
3c26ecef0e,1
3cf2b26289,1
3cf5d274a6,1
3ce3fba111,1
3ce55782ce,1
3d7f718621,1
3d9153ce85,1
3d5d3c6ae2,1
3d31af3d94,1
3d3a135e5c,1
3d1db9ac80,1
3d1ef31665,1
3cc82e5860,1
49a919c000,1
498c57ad94,1
4986f6d0b9,1
494e6c2adb,1
4950a0396b,1
49dae54730,1
49f8b0d673,1
4a2cf82f8b,1
4a445c0e08,1
4a4d23e85b,1
4a6fc0ce98,1
4918b364af,1
48850bb5bd,1
4889ca7957,1
48a753cf38,1
48bf95b2c9,1
483c3ef502,1
485b8e8ee7,1
48106a4b4a,1
47ab726129,1
47c7113214,1
47766d2e9d,1
46f51d0b43,1
46f9005bdb,1
4542f7d782,1
45535a13ba,1
4507cede36,1
44c56245d5,1
44839126d4,1
442dc71c72,1
4448be9f1e,1
44573a28e8,1
43545cc071,1
435eaaced0,1
43750d92f4,1
438d161e80,1
4395654577,1
43d80a2421,1
43ef3d6f9a,1
43f25de56a,1
45b3749ec9,1
45a977f9f2,1
457af666ae,1
457c8c0de8,1
463e1819cf,1
463edc0663,1
4649e3fe93,1
45d9e5e046,1
45f216d508,1
4610e2280b,1
46d82588c7,1
46770b8d85,1
46ac63b279,1
469077371d,1
4ff9e921ac,1
5025f30c24,1
511b9cf4be,1
50946fd50b,1
50c4361f34,1
50cb08d075,1
4f841ff75a,1
4faf91064e,1
4fbbaf6165,1
4fbc09e4cd,1
4f097f57f8,1
4e0aaf2da4,1
4e0f3836ea,1
4ec0622bd9,1
4d587f27d7,1
4d45a132bf,1
4d48215cec,1
4d5160d08d,1
4da8de3947,1
4dbb6dd732,1
4c607f1048,1
4c5d7b3d22,1
4bebcb7f98,1
4befff45fc,1
4c54dc7455,1
4c3043bfdc,1
4c9591913c,1
4c95abfb18,1
4ca8d0ee91,1
4cb59fb56a,1
4cbe0e6b4f,1
4cdd63ca9c,1
4ceefc41a1,1
4d12257f7e,1
4d2a4faee1,1
4b14a2d1ad,1
4aeacb4f82,1
4ad5e57975,1
4abf35f998,1
49fafaf24b,1
4a079ba63f,1
4baf13440a,1
4bd741c118,1
4bd1d5c245,1
4b9345add8,1
4b3d9dae58,1
4b3fafb0e3,1
4b442637d2,1
4b792f1cae,1
17f7697623,1
17f84cc1f2,1
17f8c3f13e,1
17ff4a9b6a,1
17d4293c19,1
17b3308798,1
183fb4fa4e,1
1824df5ab7,1
18343a5e72,1
181a567181,1
17737735ec,1
1778963585,1
177ba28681,1
1725bdaa56,1
176de01adc,1
174866a334,1
19b201faab,1
1923777df4,1
1926e27124,1
196cedacf1,1
18d8a01578,1
1901cd317a,1
19071e7f4d,1
18bd714035,1
18c4d002ff,1
18b1d574f0,1
1856599715,1
1858d146ea,1
185c7f38f8,1
18627bed1d,1
18658aaa3d,1
186bd487b3,1
186fe7bbe3,1
184b3e8d78,1
1cd6b3eb04,1
1ce63633be,1
1cc16f6687,1
1cc656225e,1
1c7f00090f,1
1b7cf57968,1
1c0fc49306,1
1b5d21829f,1
1b3ce47204,1
1b3efff173,1
1a85042eeb,1
1a87824d16,1
1a47696d72,1
1a47788b66,1
1a3e546f69,1
1af000f87a,1
1a9dcb567a,1
1ae341300d,1
1ac9fa7b67,1
14cf7686f4,1
14b3cf3a45,1
14a0ce86c1,1
145336eb91,1
13a7264869,1
13ee398ef8,1
1308a67a70,1
13099d6e24,1
12ff439399,1
135b979d5e,1
1367808883,1
16beea8299,1
16c45cb246,1
16cb113950,1
169d096c5b,1
16a5217e7e,1
16518a5919,1
150d776911,1
15573f6ded,1
156e72b4fa,1
158699021c,1
160457b91d,1
1543a29fef,1
15abd75f3d,1
15b7689561,1
15dba5bba6,1
15deacf8d5,1
11febc35b4,1
11b5e0e22e,1
11be1639d4,1
11da3ddb08,1
11873b820d,1
1136ed7bf5,1
113de01d29,1
112a0fe50d,1
1108417dd1,1
123eb3287a,1
12857d8027,1
